"","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C11","C12","C13","C14","C15","C16","C17","C18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31","C32","C33","C34","C35","C36","C37","C38","C39","C40"
"JRJTB:00322:00927",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4224982363792,0,0,0,0,0,0,-1.36037073301631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00322:01054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37430489578442,0,0,-1.39747892355566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39618394050592,0,0
"JRJTB:00322:02149",0,-1.42549962280615,0,0,0,0,0,0,-1.37807862602881,0,0,0,-1.26896555128866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00323:00271",0,-1.42549962280615,0,0,0,0,0,0,0,0,-0.600233758969292,0,0,0,0,0,-1.4224982363792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00323:00380",0,0,0,0,0,0,-1.34915852281425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.704331742995716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00323:01259",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35272995515073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.41776497217062,0
"JRJTB:00323:01820",0,0,0,0,0,0,0,0,-0.684931445468869,-1.34416315742399,-1.29338093952924,0,-1.26896555128866,-1.28208763459511,0,-0.589534248906045,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28248143397138,0,0,0,0,0,0,0.124949296252785,0,0,-0.635481332157383
"JRJTB:00323:02514",0,0,0,0,0,0,0,-1.46725255039229,0,0,0,0,0,0,0,0,0,0,-1.35272995515073,0,0,0,0,0,0,0,-1.26088401718891,0,0,0,0,0,0,0,-1.34905326723231,0,0,0,0,0
"JRJTB:00324:00228",0,0,0,0,0,0,0,0,0,0,0,-1.30916167144802,0,0,-1.43722483451301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.568197884307161,0,0,0
"JRJTB:00326:00314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.36037073301631,0,0,0,0,0,0.509278035256676,0,-0.695967384085668,0,0.228221593795016,0.442706201995744,0,0,0.395575528722134,0,0
"JRJTB:00327:01410",0,0,0,0,0,0,0,0,0,0,0,-0.616014490888071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00327:02240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39747892355566,-1.36037073301631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00328:01348",0,0,0,0,0,0,0,0,-1.37807862602881,0,0,0,0,0,0,0,-1.4224982363792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00329:01108",-1.33615789681185,-1.42549962280615,0,0,0,0,0,0,-1.37807862602881,0,0,0,0,-1.28208763459511,-1.43722483451301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38121631863908,0,0,0,-1.39618394050592,0,-0.635481332157383
"JRJTB:00330:00195",-0.643010716251907,0,0,-1.4061481887953,0,0,0,0,0,-1.34416315742399,0,0,-1.26896555128866,0,0,-1.28268142946599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.47011081029888,0,-1.34905326723231,0,-1.26134506486711,-1.39618394050592,0,0
"JRJTB:00330:00531",0,0,0,0,0,0,0,0,0,0,-1.29338093952924,0,0,0,0,0,0,-1.38144773022969,0,0,0,0,0,0,0,0,-1.26088401718891,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00330:00666",0,0,0,0,0,0,-0.656011342254305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00332:01834",0,0,0,0,0,0,0,-1.46725255039229,0,0,0,0,0,0,0,0,0,0,-1.35272995515073,0,0,0,0,0,0,-1.23996463849918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00333:02593",0,-1.42549962280615,-0.694821089358167,-1.4061481887953,-1.30081655387806,0,-0.656011342254305,0,0,-1.34416315742399,-1.29338093952924,-1.30916167144802,0,0,0,0,-0.729351055819259,0,-1.35272995515073,0,-0.692016989549141,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.34905326723231,0,0,-1.39618394050592,-1.41776497217062,0
"JRJTB:00335:02437",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28268142946599,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28248143397138,0,0,0,0,0,0,0,0,0,0
"JRJTB:00336:00029",0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28208763459511,0,-0.589534248906045,0,0,0,0,0,0,0,0,0,0,-1.26088401718891,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00336:01221",0,0,0,0,0,0,-0.656011342254305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00336:01287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2994761101616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.41776497217062,-1.32862851271733
"JRJTB:00338:00362",0,0,0,0,0,0,-1.34915852281425,0,0,0,0,0,-1.26896555128866,0,0,0,0,0,0,-1.37430489578442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00338:02400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648883246514786,0,0,0,0,0,0,0,-1.26134506486711,0,0,0
"JRJTB:00339:00362",0,0,0,-1.4061481887953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37430489578442,0,0,0,0,-1.35442835223212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00340:00544",-1.33615789681185,0,-1.38796826991811,0,-1.30081655387806,0,0,0,0,0,-1.29338093952924,0,0,0,0,0,0,0,0,0,-1.38516417010909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23043117903657,0,0,0,-0.635481332157383
"JRJTB:00340:02336",0,-1.42549962280615,0,0,0,0,0,0,0,0,0,0,0,0,-1.43722483451301,0,0,0,0,0,-1.38516417010909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00341:00345",-1.33615789681185,0,0,-1.4061481887953,0,0,0,0,0,0,0,0,0,-1.28208763459511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.34905326723231,-1.23043117903657,0,0,0,0
"JRJTB:00342:01739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.49372523303466,-0.695967384085668,0,-1.38121631863908,0,0,0,0,0,0
"JRJTB:00343:01811",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35272995515073,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.47011081029888,0,0,0,0,0,0,0
"JRJTB:00343:01867",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.688300549669743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00343:01975",0,0,0,-1.4061481887953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39618394050592,0,0
"JRJTB:00343:02244",0.0501364643080384,0.366259846421907,0.221469642515988,0.385611280432753,0.645093595177256,-0.268653711453674,0.26027938961985,0.729972026943933,0.701362915651022,0.265274755010115,0,0.300276240986084,-1.26896555128866,0.327350277838986,-0.744077653953063,0.32675648296811,1.28555196472301,-0.688300549669743,-1.35272995515073,0.822919681551803,0.00113019101080458,0.646434038893718,1.2415784060596,0.719070808663526,0.0318660088877716,0,-0.162271728520802,2.13033345288418,-0.222793747800302,-0.589334253411433,-0.800578052474714,0.808110012690606,0.927784462499489,1.66330611908434,0.260384645201789,0.379006733397527,1.04124002812694,-0.297571651837811,-0.319152683502509,-0.635481332157383
"JRJTB:00343:02439",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395575528722134,0,0
"JRJTB:00346:00575",-1.33615789681185,0,0,0,0,0,0,0,0,0,-0.600233758969292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38121631863908,0,0,-1.26134506486711,0,0,0
"JRJTB:00347:01710",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32140603646841,0,0,0,0,0,0,0,-1.26134506486711,0,0,0
"JRJTB:00347:02139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35442835223212,0,0,0,0,0,0,0,0,0,-1.34905326723231,0,0,0,0,0
"JRJTB:00349:00161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.43722483451301,0,0,0,0,0,0,0,0,0,-1.35442835223212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00349:02078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35442835223212,0,-1.26088401718891,0,-1.32140603646841,-1.28248143397138,0,-1.38911456464561,0,-1.38121631863908,0,0,0,0,-1.41776497217062,0
"JRJTB:00350:02615",0,0,-1.38796826991811,0,0,0,-1.34915852281425,0,0,-1.34416315742399,-0.600233758969292,0,-1.26896555128866,0,-0.744077653953063,0,0,0,-1.35272995515073,0,-1.38516417010909,-0.60632892960165,-1.39747892355566,-1.36037073301631,0,0,-1.26088401718891,-1.3661741085823,0,-1.28248143397138,0,0,0,0,-1.34905326723231,-1.23043117903657,0,0,0,-1.32862851271733
"JRJTB:00351:00376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37430489578442,0,0,0.681962618124174,-1.36037073301631,-1.35442835223212,0,0,0,0,0,0,0,-1.47011081029888,0,-1.34905326723231,0,0,0,0,0
"JRJTB:00351:01303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.537283998476628,0,0,0,0
"JRJTB:00351:02514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23996463849918,-0.162271728520802,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00352:01546",0.609752252243461,0,0,0,0,-1.36726600012178,0,0,0,0,-0.194768650861127,-1.30916167144802,0,-1.28208763459511,-1.43722483451301,-0.184069140797881,0,0,0,-1.37430489578442,0,0,0,0,-1.35442835223212,0,-1.26088401718891,0,-1.32140603646841,0,0,0,-1.47011081029888,0,0,-1.23043117903657,0,0,-1.41776497217062,-0.635481332157383
"JRJTB:00355:00676",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.673026928022353,0,0,0,0,0,0,0,0,-1.26134506486711,0,0,0
"JRJTB:00355:00855",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35272995515073,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.47011081029888,0,0,0,0,0,0,0
"JRJTB:00355:02618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.26088401718891,0,0,0,0,-1.38911456464561,0,0,0,0,0,0,0,0
"JRJTB:00356:00449",0,0,-0.694821089358167,0,0,0,0,0,0,0,0,0,0,0,-1.43722483451301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00357:00168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.704331742995716,0,0,-0.546817457939235,-1.26088401718891,0,-0.628258855908467,-1.28248143397138,0,0,-1.47011081029888,0,0,0,0,-1.39618394050592,0,0
"JRJTB:00357:01292",-1.33615789681185,-1.42549962280615,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.589534248906045,-1.4224982363792,0,0,0,0,-0.60632892960165,0,-0.667223552456364,0,0,-0.567736836628966,0,0,0,0,0,0,0,0,0,0,0,0,-0.635481332157383
"JRJTB:00357:02441",0,0,0,0.673293352884534,0,0,0,-0.368640261724176,0.231359286405286,-0.245550868755876,0,-1.30916167144802,-1.26896555128866,-1.28208763459511,-1.43722483451301,0,-0.729351055819259,-0.282835441561579,-0.659582774590788,0,0,0,-1.39747892355566,-1.36037073301631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00358:00495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39747892355566,0,0,0,0,0,-1.32140603646841,0,0,-1.38911456464561,0,0,-0.655906086672366,0,0,-1.39618394050592,0,0
"JRJTB:00358:01200",0,0,0,0,-1.30081655387806,0,0,0,0,0,0,0,0,0,-0.744077653953063,0,0,0,0,0,-1.38516417010909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00359:01980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32140603646841,0,0,0,0,0,0,0,0,-1.39618394050592,0,0
"JRJTB:00362:01632",0,0,0,0,0,0,0,0,-1.37807862602881,0,0,0,0,0,-0.744077653953063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00362:01831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.681157715224471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00362:02450",0,0,0,0,0,0,0,0,0,0,0,0,-0.575818370728715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00363:01196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32140603646841,0,0,0,0,-1.38121631863908,0,0,0,0,0,0
"JRJTB:00364:00127",0,0,0,0,-1.30081655387806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38911456464561,0,0,0,0,0,0,0,0
"JRJTB:00364:00453",0,0,-0.694821089358167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35272995515073,0,0,0,0,0,0,0,0,0,0,0,0,-1.38911456464561,0,0,0,0,0,0,0,0
"JRJTB:00365:00200",0,0,0,0,0,-1.36726600012178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.39747892355566,0,-1.35442835223212,-1.23996463849918,0,0,0,0,-1.49372523303466,0,-1.47011081029888,0,0,0,0,0,0,0
"JRJTB:00366:00888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.60632892960165,0,0,0,-1.23996463849918,0,0,0,0,0,0,0,0,0,-1.23043117903657,0,0,0,0
"JRJTB:00369:01951",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191672940263481,0
"JRJTB:00369:02635",0,0,0,0,0,0,0,0,0,-1.34416315742399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32862851271733
"JRJTB:00372:01349",0,0,0,0,0,0,0,-1.46725255039229,0,0,0,0,0,-1.28208763459511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00372:02518",-1.33615789681185,-1.42549962280615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00373:01968",0,0,0,0,0,-1.36726600012178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3661741085823,-1.32140603646841,0,0,0,0,0,-1.34905326723231,0,0,0,0,0
"JRJTB:00374:00203",0,0,-1.38796826991811,0,0,0,0,0,-1.37807862602881,0,0,-1.30916167144802,0,0,-1.43722483451301,-1.28268142946599,0,0,0,-1.37430489578442,0,0,0,0,0,0,0,0,0,0,-1.49372523303466,0,0,0,0,0,0,0,0,0
"JRJTB:00375:00624",-0.643010716251907,0,0,0,-1.30081655387806,0,0,-1.46725255039229,0,0,-1.29338093952924,-0.616014490888071,0,-1.28208763459511,0,0,-1.4224982363792,0,0,0.417454573443639,0,-1.2994761101616,0,0,0,0,-0.567736836628966,-1.3661741085823,0,-1.28248143397138,0,0,0,0,-1.34905326723231,-0.537283998476628,0,0,0,-0.635481332157383
"JRJTB:00375:01602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.36037073301631,0,-1.23996463849918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00375:01836",0,0,0,0,-1.30081655387806,0,0,0,0,-1.34416315742399,-1.29338093952924,0,0,-1.28208763459511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00376:00603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.43722483451301,0,0,0,0,0,0,0,-0.704331742995716,0,0,0,-1.26088401718891,-0.673026928022353,-0.628258855908467,-0.589334253411433,0,-0.695967384085668,-0.371498521630772,0.228221593795016,-0.655906086672366,0,0,0,-1.41776497217062,0
"JRJTB:00376:01928",-1.33615789681185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32862851271733
"JRJTB:00379:01291",0,0,0,0,0,0,0,0,0,0,0,-1.30916167144802,0,0,0,-0.589534248906045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00379:01822",0,0,0,0,0,0,0,0,0,-1.34416315742399,0,0,0,0,0,0,0,-1.38144773022969,0,0,-1.38516417010909,0,0,0,0,-1.23996463849918,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00381:00566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.60632892960165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00381:00677",0,0,0,0,0,0,0,0,0,0,0,-1.30916167144802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.34905326723231,0,0,-0.0098895793860303,0,0
"JRJTB:00381:02063",0,0,0,0,-1.30081655387806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.36037073301631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.41776497217062,0
"JRJTB:00384:00613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38144773022969,-1.35272995515073,-1.37430489578442,0,0,-1.39747892355566,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.26134506486711,0,0,0
"JRJTB:00386:01360",0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28208763459511,0,-1.28268142946599,0,0,-1.35272995515073,0,0,0,0,0,0,0,-1.26088401718891,0,0,0,0,0,0,0,0,0,0,-1.39618394050592,0,0
"JRJTB:00386:02036",0,0,0,-1.4061481887953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38911456464561,0,0,0,0,0,0,0,0
"JRJTB:00388:00861",0,0,0,-1.4061481887953,0,0,0,0,-1.37807862602881,0,0,0,0,0,0,0,0,0,0,0,0,-1.2994761101616,0,0,0,-1.23996463849918,-1.26088401718891,0,0,0,0,0,0,0,0,0,0,0,0,-1.32862851271733
"JRJTB:00388:00958",0,0,0,0,0,0,-0.656011342254305,-1.46725255039229,-1.37807862602881,0,0,0,0,0,-1.43722483451301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32862851271733
"JRJTB:00388:01339",0,0,0,0,0,0,0,0,0,-1.34416315742399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38121631863908,0,-1.23043117903657,0,0,0,0
"JRJTB:00390:00202",0,0,0,0,0,0,0,0,-1.37807862602881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35442835223212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00390:00858",-1.33615789681185,0,0,0,0.085477807241833,-0.674118819561839,-0.656011342254305,-0.368640261724176,0.413680843199241,0,0,-0.616014490888071,-0.575818370728715,-0.588940454035169,0,0.796760112213845,-1.4224982363792,-1.38144773022969,-0.659582774590788,-0.275692607116306,0,-0.200863821493485,0,0,0,0,0,0,0,0,0,0,0,-0.688069138079139,0,-0.537283998476628,0,0,0,-0.635481332157383
"JRJTB:00390:02207",0,0,0,0,0,0,0,0,0,-1.34416315742399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23996463849918,0,-1.3661741085823,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00393:00805",0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28208763459511,0,0,0,0,0,0,0,0,-1.39747892355566,0,0,0,0,-1.3661741085823,0.0648883246514786,0,0,-0.695967384085668,-0.776963629738936,0,0,0,-0.162732776198996,-1.39618394050592,0,0
"JRJTB:00393:01167",0,-1.42549962280615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3661741085823,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00394:02453",0,0,0,0,0,0,0,-1.46725255039229,0,0,0,0,0,0,0,0,0,-1.38144773022969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00395:00231",0,0,0,-1.4061481887953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.41776497217062,0
"JRJTB:00396:01306",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.567736836628966,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00397:01737",0,0,0,0,0,0,0,0,0,0,0,0,-0.575818370728715,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.26088401718891,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00400:02518",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3661741085823,0,0,0,0,0,0,0,-1.23043117903657,0,-1.39618394050592,0,0
"JRJTB:00400:02676",-1.33615789681185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32862851271733
"JRJTB:00401:00032",0.0501364643080384,1.13944973465539,-0.00167390879822182,1.0787584609927,0.085477807241833,0.0190283609981063,1.04873674998412,0.61218899128755,0.924506466965232,-1.34416315742399,-0.600233758969292,0.300276240986084,-0.575818370728715,-1.28208763459511,-1.43722483451301,0.1036129316539,0.774726340957015,0.227990182204412,-1.35272995515073,0.70513664589542,0.224273742325014,0.646434038893718,0.905106169438385,1.12453591677169,-0.661281171672174,0.36947327393492,-0.162271728520802,1.40641461365748,0.624504112586901,-1.28248143397138,-1.49372523303466,-0.00282020352572276,1.36310253375733,1.18373303882245,-0.250440978564201,-0.537283998476628,1.22356158492089,-0.0098895793860303,0,0
"JRJTB:00401:00807",0,0,0,0,-1.30081655387806,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.659582774590788,0,-1.38516417010909,0,-0.704331742995716,-1.36037073301631,0,-1.23996463849918,0,0,0,0,-1.49372523303466,-1.38911456464561,-1.47011081029888,-1.38121631863908,-1.34905326723231,0,0,-1.39618394050592,0,0
"JRJTB:00402:00980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.36037073301631,0,0,-1.26088401718891,0,0,0,0,-0.695967384085668,-1.47011081029888,0,0,0,0,-1.39618394050592,0,0
"JRJTB:00402:01334",0,-1.42549962280615,0,0,0,0,0,0,0,0,0,0,-1.26896555128866,0,0,-1.28268142946599,0,0,0,-1.37430489578442,0,-1.2994761101616,-0.704331742995716,0,-1.35442835223212,0,-1.26088401718891,0,0,0,0,-1.38911456464561,0,0,0,0,0,0,0,0
"JRJTB:00406:00199",0,0,-1.38796826991811,0,0,-0.268653711453674,0,0,0,-1.34416315742399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00407:02111",-1.33615789681185,0,0,-1.4061481887953,0,0,0,-1.46725255039229,0,0,0,0,0,0,0,0,0,0,0,0,-1.38516417010909,0,-1.39747892355566,0,0,0,0,0,0,0,0,0,-0.776963629738936,0,-1.34905326723231,0,0,0,0,0
"JRJTB:00409:00240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.28268142946599,0,0,0,0,-0.286551881440976,0,0,0,0,0,0,0,0,0,0,-1.38911456464561,0,0,0,0,0,0,0,0
"JRJTB:00410:02687",0,0,0,0,0,0,0,0,0,0,-1.29338093952924,0,0,0,0,0,0,0,-1.35272995515073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JRJTB:00411:02046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38144773022969,0,0,0,0,0,0,0,0,0,0,-1.32140603646841,-0.183869145303269,0,0,-1.47011081029888,0,0,0,0,0,0,0
"JRJTB:00412:02569",0,0,0,0,0,0,0,0,0,0,-1.29338093952924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.567736836628966,0,0,0,0,0,0,0,0,0,0,0,0,-1.32862851271733
"JRJTB:00413:00160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.32140603646841,0,0,0,0,-1.38121631863908,0,0,0,-0.703036759945976,0,0
"JRJTB:00413:00254",0,0,-0.694821089358167,0,0,0,0,0,-1.37807862602881,0,0,0,0,0,-1.43722483451301,0,0,-1.38144773022969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.41776497217062,0
"JRJTB:00414:01972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.776963629738936,0,0,0,0,0,0,0
"JRJTB:00415:01192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2994761101616,0,0,0,-0.546817457939235,-0.567736836628966,0,0,0,0,0,0,0,0,0,0,0,0,0
